location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-07,13,0,0,0,98,0,2,0,0,0,8,0,18,18,5,0,0,33,0,3,0,0,62,0,1,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-08,5,0,0,0,12,0,0,0,0,0,1,0,1,35,28,0,0,22,0,0,3,0,35,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-09,20,0,0,0,51,0,0,0,0,0,2,0,0,79,67,0,0,3,1,1,7,0,26,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-10,112,0,0,0,8,0,0,0,0,0,2,0,3,465,380,1,0,5,0,0,15,0,8,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-11,174,0,0,0,19,0,0,0,0,0,3,0,17,255,343,0,0,13,1,0,1,0,20,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-12,45,0,0,0,31,0,0,0,0,0,0,3,17,224,437,0,0,0,0,0,0,0,18,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-13,112,0,0,0,31,0,1,0,0,0,2,0,0,203,919,0,0,0,0,0,0,0,2,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-14,44,0,0,0,9,0,1,0,0,0,0,4,5,144,1232,0,0,0,0,0,0,0,25,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-15,27,0,0,0,15,0,0,0,0,0,6,7,0,608,2006,0,0,0,0,0,11,0,15,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-16,25,0,0,0,2,0,0,0,0,0,0,0,2,56,783,2,0,0,5,0,2,0,2,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-17,24,0,0,0,2,0,0,0,0,0,3,0,3,90,306,4,0,0,2,0,12,0,10,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-18,43,0,0,0,5,0,0,0,0,0,3,2,0,137,810,8,0,17,0,0,5,0,11,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-20,8,0,0,0,3,0,1,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-21,20,0,0,0,18,0,0,0,0,0,0,0,1,10,26,9,0,8,1,0,5,0,5,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-22,14,0,0,0,20,0,0,0,0,0,3,0,1,44,26,14,0,13,1,0,5,0,5,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-23,17,0,0,0,2,0,0,0,0,0,1,0,0,34,20,5,0,5,2,0,4,0,5,0,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-24,32,0,0,0,2,0,0,0,0,0,1,0,2,122,24,3,0,1,3,0,22,0,0,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-25,22,0,0,0,3,0,0,0,0,0,0,0,1,204,44,17,0,0,0,0,95,0,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-26,77,0,0,0,10,0,0,0,0,0,19,0,0,124,60,35,0,0,6,0,44,0,5,0,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-27,78,0,0,0,14,0,0,0,0,0,45,0,0,115,441,60,0,0,10,0,38,0,2,0,0,9
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-28,85,0,0,0,18,0,0,0,0,0,31,0,0,61,157,57,0,0,8,0,26,0,2,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-29,6,0,0,0,2,0,0,0,0,0,1,0,0,2,13,0,0,0,1,0,0,0,0,0,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2017-04-30,16,0,0,0,0,0,0,0,0,0,1,0,0,5,77,16,0,0,3,0,6,0,0,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-01,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-02,0,0,0,0,3,0,1,0,0,0,11,0,0,0,1,0,0,2,10,0,28,0,0,0,0,20
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-03,2,0,0,0,1,0,0,0,0,0,7,0,2,0,32,2,0,2,5,0,20,0,0,0,0,10
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-04,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,5,0,10,0,1,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-05,0,0,0,0,1,0,1,0,0,0,2,0,1,0,5,5,0,0,5,0,1,0,0,0,0,7
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-06,2,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,5,0,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-08,6,0,0,0,6,0,0,0,0,0,1,0,0,5,5,112,0,0,8,0,3,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-09,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,32,0,0,50,0,4,0,0,0,0,9
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-10,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,82,0,0,48,0,0,1,0,0,0,23
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-11,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,43,0,0,30,0,3,0,0,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-12,11,0,0,0,4,0,1,0,0,0,27,1,0,1,5,68,1,2,55,0,1,0,0,0,0,8
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-13,2,1,0,0,2,1,0,0,0,0,8,0,0,0,2,26,0,0,11,0,0,0,4,2,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-14,8,0,0,0,0,4,0,0,0,0,2,0,0,4,0,35,0,0,39,0,13,0,0,0,0,20
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,68,0,0,0,0,0,0,31
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-16,2,0,0,0,0,11,0,0,0,0,0,0,0,0,13,16,5,0,38,0,0,0,0,0,0,28
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,21,12,0,0,37,0,0,2,0,0,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-18,0,0,0,0,0,141,0,0,0,0,0,0,0,0,1,8,0,0,23,0,0,0,0,0,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-19,0,0,0,0,0,197,0,0,0,0,0,0,0,0,4,13,0,0,63,0,0,3,0,2,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-20,3,0,0,0,0,87,0,0,0,0,3,0,0,1,0,5,5,0,73,0,0,5,0,2,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-21,0,0,0,0,1,7,0,0,0,0,1,0,0,0,3,120,0,0,43,0,0,0,0,0,0,27
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-22,1,0,0,1,0,7,0,0,0,0,0,0,0,1,0,112,0,0,29,0,0,0,0,5,0,48
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-23,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,27,1,0,70,0,0,0,1,0,0,64
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,0,56
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,96,0,0,4,0,0,0,56
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,37,4,0,52,0,0,0,0,1,0,71
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,83,0,0,60,0,0,1,0,0,0,35
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-28,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,39,2,0,35,0,0,5,0,2,0,94
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,0,0,48,0,0,3,0,4,0,92
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,0,73,0,0,2,0,12,0,187
БЕОГРАД - ЗЕЛЕНО БРДО,2017-05-31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,54,0,0,1,0,3,0,185
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,95,0,0,0,0,1,0,140
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,93
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-03,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,68
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-04,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,12,0,28,0,0,0,0,0,0,171
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,24,0,2,0,144
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,84,0,0,0,0,34,0,209
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,61,0,0,2,0,9,0,118
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,4,0,39
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-09,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,19,0,0,0,0,0,0,58
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-10,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,25,0,0,0,0,1,0,58
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,7,0,18,0,96
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,11,0,75
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,33,0,167
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,87,0,0,0,0,19,0,124
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,10,0,43
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,41,0,0,2,0,12,0,82
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,22,0,0,0,0,28,0,20
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-19,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,6,1,0,19,0,0,0,0,7,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-20,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,27,0,0,3,0,9,0,73
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-21,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,33,0,0,1,0,15,0,220
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,22,0,0,0,0,7,0,62
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,64,0,0,0,0,3,0,154
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,19,0,50,0,0,0,0,6,0,91
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,154,0,0,0,0,0,0,198
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,0,2,0,2,0,79
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,100
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,131,0,0,0,0,0,0,140
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,76,0,0,1,0,11,0,67
БЕОГРАД - ЗЕЛЕНО БРДО,2017-06-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,14,0,0,0,0,0,0,31
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-04,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,45
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-05,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,167
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,198
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-07,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,0,111
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,72
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-09,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,84
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-10,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,52
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-12,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-13,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,60
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-15,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,67
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2017-07-17,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,9
