location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-16,10,0,0,0,51,0,8,0,0,0,13,4,6,415,6,24,0,0,0,0,17,0,41,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-17,6,0,0,0,128,0,6,0,0,0,56,3,8,250,2,7,0,0,0,0,131,0,65,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-18,16,0,0,0,126,0,6,0,0,0,33,13,7,278,6,25,0,0,0,0,189,0,64,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-19,22,0,0,0,83,0,8,0,0,0,22,17,6,342,6,15,0,4,0,0,222,0,91,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-21,18,0,0,0,23,0,4,0,0,0,6,19,4,128,15,5,0,0,0,0,37,0,13,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-22,13,0,0,0,28,0,5,0,0,0,15,29,6,179,21,1,0,7,4,0,42,0,29,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-23,19,0,0,0,29,0,5,0,0,0,5,53,3,373,19,7,0,3,6,0,79,0,19,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-24,19,0,0,0,25,0,6,0,0,0,18,50,0,205,46,5,0,19,0,0,81,0,47,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-25,43,0,0,0,51,0,11,0,0,0,32,77,0,363,61,14,0,11,5,0,146,0,68,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-26,28,0,0,0,54,0,3,0,0,0,7,24,0,120,52,6,0,12,3,0,80,0,74,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-27,3,0,0,0,17,0,5,0,0,0,8,20,2,70,25,27,0,4,1,0,12,0,22,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-28,20,0,0,0,37,0,7,0,0,0,17,45,0,70,71,35,0,4,4,0,62,0,59,1,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-29,17,0,0,0,24,0,0,0,0,0,0,30,0,49,43,15,0,7,0,0,45,0,54,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-04-30,4,0,0,0,11,0,0,0,0,0,6,19,0,30,15,19,0,6,2,0,22,0,19,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-01,7,0,0,0,27,0,2,0,0,0,13,36,0,31,33,33,0,6,7,0,39,0,28,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-02,4,0,0,0,21,0,0,0,0,0,9,16,0,21,13,46,0,0,2,0,34,0,14,1,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-03,2,0,0,0,2,0,0,0,0,0,1,3,0,4,1,12,0,0,0,0,0,0,3,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-04,19,0,0,0,13,0,0,0,0,0,0,14,0,5,13,21,0,0,7,0,5,0,2,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-05,4,0,0,0,11,0,0,0,0,0,0,6,0,5,18,27,0,0,14,0,7,1,9,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-06,14,0,0,0,6,0,0,0,0,0,0,9,0,3,22,58,0,0,12,0,16,0,6,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-07,34,0,0,0,6,0,0,0,0,0,1,33,0,6,11,72,0,1,12,0,15,0,12,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-08,17,0,0,0,5,0,0,0,0,0,7,20,0,5,18,62,0,0,41,0,16,0,17,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-09,11,0,0,0,8,0,2,0,0,0,4,6,0,6,33,83,2,0,30,0,6,0,1,0,0,7
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-10,91,0,0,0,14,0,0,0,0,0,3,162,0,23,54,178,1,0,27,0,109,1,6,0,0,8
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-11,43,0,0,0,16,0,0,0,0,0,16,42,0,3,13,57,0,0,19,0,12,0,17,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-12,29,0,0,0,11,0,0,0,0,0,8,37,0,14,10,79,0,0,18,0,14,0,18,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-13,31,0,0,0,6,0,0,0,0,0,6,31,0,6,14,44,2,0,30,0,17,2,16,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-14,25,0,0,0,3,0,0,0,0,0,6,61,0,6,25,82,1,0,10,0,17,2,10,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-15,42,0,0,0,2,0,0,0,0,0,11,56,0,3,43,129,2,0,11,0,9,0,7,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-16,19,0,0,0,0,0,0,0,0,0,4,25,0,0,27,37,0,0,25,0,7,0,0,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-17,7,0,0,0,0,0,0,0,0,0,2,8,0,1,20,11,0,0,15,0,6,0,4,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-18,0,0,0,0,0,5,0,0,0,0,2,0,0,0,4,13,0,0,3,0,2,0,4,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-19,4,0,0,0,1,19,0,0,0,0,6,1,0,0,3,55,2,0,21,0,4,7,0,1,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-20,3,0,0,0,0,3,0,0,0,0,3,2,0,0,0,31,3,0,11,0,3,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-21,6,0,0,0,0,3,0,0,0,0,2,2,0,0,0,48,1,0,10,0,0,2,0,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-22,3,0,0,0,0,0,0,0,0,0,0,3,0,1,2,130,2,0,24,0,1,6,0,1,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-23,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,46,1,0,26,0,0,0,0,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-24,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,23,0,0,30,0,2,1,0,1,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-25,2,0,0,0,1,6,0,0,0,0,5,3,0,0,2,25,3,0,19,0,5,3,2,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-26,3,0,0,0,1,6,0,0,0,0,4,2,0,0,0,12,5,0,7,0,2,0,0,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-27,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,7,3,0,4,0,1,2,0,2,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-28,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,5,0,4,0,1,2,1,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-29,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,10,4,0,5,0,0,2,0,1,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-30,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,8,2,0,3,0,0,0,0,1,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-05-31,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,5,0,0,1,1,2,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-02,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,185,1,0,12,0,0,1,0,0,0,28
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,3,0,32,0,0,0,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,45,0,0,4,0,0,0,7
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,55,0,0,3,0,8,0,23
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,17,0,0,3,0,5,0,35
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,0,0,0,1,0,24
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,1,0,0,2,0,22
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,23
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,3,0,24
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,20,0,5,0,0,0,0,16
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,31,0,3,1,0,10,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,22,0,0,0,0,6,0,30
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-15,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,4,0,0,0,0,1,0,14
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,9,0,26
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,4,0,47
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-18,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,23,0,0,0,0,46,0,38
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,42,0,0,1,0,15,0,35
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,0,0,10,0,27
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,4,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,9,0,0,1,0,4,0,9
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-24,0,0,0,2,0,4,0,0,5,0,3,0,0,0,0,14,19,0,33,0,0,2,0,14,0,29
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-25,0,0,1,2,0,4,0,0,2,0,0,0,0,0,0,4,7,0,48,0,0,7,0,9,0,62
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-26,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,19,0,61,0,0,8,0,4,0,68
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-27,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,3,16,0,64,0,0,5,0,6,0,69
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,14,0,70,0,0,9,0,3,0,71
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,20,0,0,0,0,32,0,70
БЕОГРАД - ЗЕЛЕНО БРДО,2020-06-30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,13,0,14,0,0,0,0,21,0,76
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-01,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,29,0,113
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-02,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,4,0,39,0,0,0,0,10,0,108
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,6,0,39
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-05,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,22,0,0,2,0,0,0,55
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,26,0,0,0,0,0,0,86
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,18,0,43
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-08,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,25,0,0,2,0,4,0,36
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-09,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,39,0,0,0,0,8,0,68
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85,0,0,0,0,13,0,67
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,38,0,0,2,0,0,0,65
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,20
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,35
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,11,0,0,0,0,1,0,44
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6,0,10,0,0,0,0,0,0,34
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-16,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-17,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2020-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
