location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-10,6,0,0,0,3,0,0,0,0,0,10,2,4,172,44,0,0,12,0,0,31,0,19,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-11,21,0,0,0,5,0,0,0,0,0,4,0,2,22,47,0,0,10,0,0,5,0,10,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-13,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,3,0,0,3,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-14,4,0,0,0,4,0,0,0,0,0,0,1,1,10,99,0,0,9,0,0,3,0,9,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-15,44,0,0,0,47,0,0,0,0,0,0,0,0,7,73,0,0,2,0,1,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-16,61,0,0,0,55,0,0,0,0,0,0,9,28,85,37,0,0,6,1,0,8,0,31,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-17,16,0,0,0,43,0,0,0,0,0,2,1,6,105,179,0,0,6,0,0,30,0,17,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-18,87,0,0,0,92,0,0,0,0,0,0,0,4,130,160,0,0,0,0,0,4,0,7,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-19,78,0,0,0,154,0,0,0,0,0,1,3,21,410,475,4,0,0,0,0,31,0,24,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-20,67,0,0,0,573,0,0,0,0,0,0,0,8,772,665,0,0,3,0,2,0,0,12,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-21,38,0,0,0,213,0,1,0,0,0,0,21,4,141,172,1,0,11,2,1,3,0,7,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-22,97,0,0,0,59,0,1,0,0,0,0,22,27,129,177,4,0,1,0,0,107,0,8,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-23,132,0,0,0,45,0,0,0,0,0,2,46,24,72,141,5,0,0,0,0,86,0,8,0,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-24,83,0,0,0,47,0,0,0,0,0,1,35,20,51,130,5,0,0,1,0,67,0,9,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-25,136,0,0,0,41,0,0,0,0,0,3,51,48,68,151,7,0,4,3,0,85,0,39,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-26,67,0,0,0,35,0,0,0,0,0,0,28,37,62,139,23,0,0,0,0,65,0,12,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-27,89,0,0,0,37,0,0,0,0,0,0,24,31,53,122,17,0,5,2,0,46,0,10,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-28,31,0,0,0,19,0,0,0,0,0,0,10,13,38,86,17,0,6,0,0,20,0,6,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-29,6,0,0,0,5,0,0,0,0,0,1,1,0,30,35,8,0,1,4,0,0,0,0,0,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2019-04-30,0,0,0,0,2,0,0,0,0,0,4,1,0,3,1,0,0,0,0,2,1,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-01,0,0,0,0,9,0,0,0,0,0,1,2,0,4,1,8,0,0,1,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-02,5,0,0,0,10,0,0,0,0,0,0,1,0,36,7,42,0,0,7,0,21,0,0,1,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-03,15,0,0,0,4,0,0,0,0,0,0,3,1,6,19,23,0,2,7,1,4,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-04,8,0,0,0,5,0,0,0,0,0,3,0,0,2,2,36,0,1,4,3,3,0,3,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,0,3,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-07,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-08,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,58,0,0,0,0,6,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-09,17,0,0,0,10,0,0,0,0,0,1,0,0,8,2,23,0,0,10,0,0,2,0,0,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-10,5,0,0,0,5,0,0,0,0,0,0,0,0,22,5,19,0,2,5,0,2,0,2,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-11,6,0,0,0,2,0,0,0,0,0,0,2,0,7,8,68,0,0,9,0,1,0,4,0,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-12,8,0,0,0,0,0,0,0,0,0,0,1,0,4,2,20,1,0,9,0,0,3,8,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,1,0,7,0,0,1,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-18,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,12,0,0,2,3,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-19,7,0,0,0,1,10,0,0,0,0,6,0,0,2,0,6,0,0,18,0,2,0,0,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-20,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-22,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,17,0,0,8,0,0,1,0,0,0,2
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-23,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,12,0,0,4,0,0,1,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,0,0,12,0,0,1,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-25,0,0,0,0,0,10,0,0,0,0,0,0,0,8,4,16,0,0,16,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-26,0,0,0,0,0,27,0,0,0,0,0,0,0,3,0,21,0,0,37,0,0,1,0,0,0,14
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-27,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,26,0,0,10,0,0,0,0,0,0,26
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-28,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,53,0,0,22,0,0,0,0,2,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-29,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,31,0,0,14,0,0,2,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,0,0,0,0,3,0,8
БЕОГРАД - ЗЕЛЕНО БРДО,2019-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,12,0,0,2,0,2,0,64
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-03,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,1,0,0,0,74
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,49
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,99
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,6,0,0,0,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-07,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,3,0,32,0,1,2,0,1,0,103
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-08,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,3,0,32,0,0,0,0,1,0,167
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,109,0,4,2,0,10,0,229
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,61,0,0,1,0,5,0,214
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,6,0,0,0,0,2,0,103
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,2,0,156
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,2,0,29,0,0,0,0,1,0,266
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-14,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,22,0,0,40,0,0,1,0,10,0,159
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,9,2,0,27,0,0,1,0,2,0,179
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,0,1,0,3,0,77
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-18,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,0,0,0,2,0,38
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-19,0,0,4,0,0,2,0,0,6,0,0,0,0,0,0,1,5,0,23,0,0,0,0,4,0,85
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,21,0,0,0,0,9,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,3,0,12
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,14,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-23,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,6,0,0,0,0,1,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,16,0,10,0,0,0,0,5,0,45
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,2,0,36
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,66
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,18,0,37,0,0,0,0,1,0,50
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,20,0,31,0,0,0,0,1,0,74
БЕОГРАД - ЗЕЛЕНО БРДО,2019-06-30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,33,0,0,0,0,0,0,75
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,114
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,41
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,22,0,0,0,0,1,0,71
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-04,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,18,0,26,0,0,0,0,0,0,75
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-05,0,0,1,1,0,3,0,0,4,0,0,0,0,0,0,1,13,0,12,0,0,0,0,2,0,63
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-06,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,1,13,0,17,0,0,0,0,1,0,101
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-07,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,10,0,24,0,0,0,0,0,0,36
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-09,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,44
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5,0,0,0,0,0,0,38
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,27
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,24
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-13,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,55
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-16,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,113
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-17,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,55
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-18,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,117
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-19,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,126
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-20,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,92
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-21,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,125
БЕОГРАД - ЗЕЛЕНО БРДО,2019-07-22,0,0,1,1,0,6,0,0,5,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,85
