location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
БЕОГРАД - ЗЕЛЕНО БРДО,2016-03-30,167,0,0,0,127,0,438,0,0,0,83,0,89,1,0,1,0,0,0,7,31,0,133,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-03-31,93,0,0,0,151,0,444,0,0,0,80,0,47,3,0,0,0,0,0,0,0,0,47,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-01,201,0,0,0,251,0,1145,0,0,0,91,0,123,0,0,0,0,0,0,0,47,0,89,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-02,157,0,0,0,124,0,267,0,0,0,42,0,131,3,0,1,0,0,0,2,21,0,160,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-03,169,0,0,0,224,0,795,0,0,0,17,0,162,28,0,0,0,0,0,4,16,0,134,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-04,33,0,0,0,66,0,359,0,0,0,41,3,58,186,8,0,0,0,0,0,23,0,31,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-05,39,0,0,0,57,0,118,0,0,0,17,0,32,189,3,3,0,0,0,0,13,0,36,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-06,57,0,0,0,57,0,365,0,0,0,45,0,42,239,16,2,0,33,0,0,70,0,93,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-07,108,0,0,0,84,0,300,0,0,0,63,0,74,480,6,4,0,41,0,0,43,0,109,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-08,68,0,0,0,73,0,142,0,0,0,29,35,50,180,309,3,0,28,0,0,40,0,131,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-09,59,0,0,0,39,0,31,0,0,0,12,2,2,5,19,0,0,1,0,0,4,0,7,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-10,101,0,0,0,129,0,51,0,0,0,1,4,5,86,42,0,0,5,0,0,25,0,11,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-11,70,0,0,0,85,0,14,0,0,0,2,4,11,76,32,2,0,5,0,0,0,0,12,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-12,116,0,0,0,142,0,39,0,0,0,0,0,23,180,0,0,0,9,3,0,0,0,3,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-13,0,0,0,0,183,0,3,0,0,0,25,102,0,287,290,1,0,2,0,0,129,0,90,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-14,0,0,0,0,107,0,4,0,0,0,35,9,6,176,79,1,0,3,0,0,35,0,37,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-15,1,0,0,0,111,0,5,0,0,0,4,6,0,68,113,2,0,5,1,0,14,0,29,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-16,7,0,0,0,106,0,83,0,0,0,2,60,2,121,96,2,0,4,4,0,46,0,13,0,0,15
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-17,6,0,0,0,93,0,45,0,0,0,0,49,11,19,84,6,0,0,4,0,118,0,39,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-18,0,0,0,0,117,0,6,0,0,0,12,13,2,33,187,9,0,0,3,0,56,0,35,0,0,105
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-19,16,0,0,0,164,0,4,0,0,0,12,16,0,90,225,1,0,0,6,0,20,0,10,0,0,54
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-20,13,0,0,0,252,0,5,0,0,0,2,77,1,6,42,5,0,2,1,0,13,0,7,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-21,1,0,0,0,39,0,2,0,0,0,1,0,7,6,14,1,0,1,3,0,6,0,16,0,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-22,10,0,0,0,191,3,52,0,0,0,11,3,5,18,65,3,0,1,4,0,1,0,7,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-23,9,0,0,0,111,1,23,0,0,0,39,30,0,23,38,13,0,4,23,0,13,0,11,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-24,0,0,0,0,8,0,8,0,0,0,7,5,0,5,18,1,0,2,0,0,2,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-26,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-27,0,0,0,0,18,0,1,0,0,0,7,1,1,2,0,17,0,0,8,0,2,0,6,3,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-28,4,0,0,0,4,0,0,0,0,0,2,0,0,1,1,6,0,0,7,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-04-30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25,0,0,5,0,0,0,1,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,5,0,2,0,8,0,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,1,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-04,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1,0,5,0,0,5
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-05,7,0,0,0,15,0,0,0,0,0,0,3,0,2,7,8,0,0,36,0,0,0,38,1,0,1
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-06,1,0,0,0,43,0,2,0,0,0,0,0,0,5,0,8,0,0,33,0,0,0,9,1,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-07,1,0,0,0,99,0,23,0,0,0,1,0,0,2,0,5,0,0,25,0,0,0,4,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-08,0,0,0,0,91,0,25,0,0,0,0,2,0,1,5,11,0,2,16,0,2,0,2,1,0,4
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-09,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,0,0,58,0,0,0,1,0,0,38
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-10,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,53,0,0,0,0,0,0,27
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-11,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,9,0,0,10,0,0,1,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,2,0,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-13,0,0,0,0,7,19,0,0,0,0,1,3,0,2,0,40,0,0,41,0,0,5,6,0,0,13
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,2,0,0,3
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,23,0,0,3,0,0,0,6,0,0,16
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,15,0,0,0,1,0,0,0
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,23,0,0,2,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-19,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,11,0,0,35,0,0,4,0,1,0,9
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,2,0,25,0,0,0,0,0,0,22
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,3,0,15,0,0,1,0,0,0,21
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,1,0,80,0,0,0,0,0,0,37
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,93,0,0,4,0,2,0,48
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-24,0,0,0,0,0,6,0,0,0,0,1,1,0,2,0,26,0,0,85,0,0,1,0,2,0,14
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-25,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69,0,0,52,0,2,1,1,2,0,18
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-26,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,94,0,0,135,0,0,0,0,0,0,63
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,24,4,0,77,0,0,2,0,2,0,154
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,29,0,0,3,0,19,0,273
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-29,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,80,6,0,80,0,0,2,0,15,0,175
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,16,0,56,0,0,3,0,1,0,67
БЕОГРАД - ЗЕЛЕНО БРДО,2016-05-31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,41,0,0,3,0,1,0,48
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,41,0,0,0,0,5,0,72
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,2,0,2,0,43
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,19,0,0,1,0,1,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,75
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,25,0,0,0,0,8,0,91
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,2,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,45,0,0,1,0,2,0,43
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,20,0,0,6,0,1,0,68
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40,0,0,14,0,8,0,146
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32,0,0,0,0,14,0,47
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,9,0,22
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,6,0,53
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,11,0,0,0,0,7,0,8
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,19,0,0,0,0,24,0,59
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,29,0,0,0,0,11,0,58
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,3,0,86,0,0,2,0,47,0,204
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,6,0,68,0,0,4,0,25,0,218
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,28,0,48,0,0,0,0,22,0,67
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0,5,0,14
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,41,0,0,1,0,28,0,58
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,12,0,0,1,0,1,0,95
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,38,0,0,1,0,3,0,151
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-23,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,93,0,0,1,0,8,0,167
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,95,0,0,1,0,5,0,100
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-25,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0,6,0,47,0,0,0,0,1,0,97
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-26,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,8,0,38,0,0,1,0,6,0,109
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,39,0,36,0,0,2,0,0,0,35
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-28,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,8,0,12,0,0,1,0,0,0,42
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-29,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,22,0,0,2,0,0,0,107
БЕОГРАД - ЗЕЛЕНО БРДО,2016-06-30,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0,38,0,0,0,0,2,0,111
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-01,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,28,0,0,0,0,0,0,96
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-02,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,13,0,0,0,0,0,0,103
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-03,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,26,0,0,0,0,2,0,53
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-04,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,3,0,4,0,0,1,0,0,0,34
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-05,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,19,0,0,2,0,0,0,55
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-06,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,10,0,20,0,0,1,0,1,0,39
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-07,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,8,0,19,0,0,1,0,1,0,91
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-08,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,85
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-09,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,7,0,12,0,0,0,0,0,0,48
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-10,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,102
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,64
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,82
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,82,0,0,0,0,1,0,118
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,46,0,0,0,0,0,0,31
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,15
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,8
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-18,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,43
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,78
БЕОГРАД - ЗЕЛЕНО БРДО,2016-07-20,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,14,0,12,0,0,1,0,0,0,80
